"","run","year","fixed.maturity","habitat.struct","num.river.with.fish","total.count","habitat.K","p.filled"
"1875",19,21,1,1,0,874,54000,0.0161851851851852
"1876",19,22,1,1,6,874,54000,0.0161851851851852
"1877",19,23,1,1,0,1032,54000,0.0191111111111111
"1878",19,24,1,1,6,1032,54000,0.0191111111111111
"1879",19,25,1,1,0,1199,54000,0.0222037037037037
"1880",19,26,1,1,9,1199,54000,0.0222037037037037
"1881",19,27,1,1,0,1634,54000,0.0302592592592593
"1882",19,28,1,1,9,1634,54000,0.0302592592592593
"1883",19,29,1,1,0,1899,54000,0.0351666666666667
"1884",19,30,1,1,8,1899,54000,0.0351666666666667
"1885",19,31,1,1,0,2232,54000,0.0413333333333333
"1886",19,32,1,1,9,2232,54000,0.0413333333333333
"1887",19,33,1,1,0,2686,54000,0.0497407407407407
"1888",19,34,1,1,9,2686,54000,0.0497407407407407
"1889",19,35,1,1,0,3214,54000,0.0595185185185185
"1890",19,36,1,1,10,3214,54000,0.0595185185185185
"1891",19,37,1,1,0,3364,54000,0.0622962962962963
"1892",19,38,1,1,10,3364,54000,0.0622962962962963
"1893",19,39,1,1,0,3611,54000,0.0668703703703704
"1894",19,40,1,1,10,3611,54000,0.0668703703703704
"1895",19,41,1,1,0,3989,54000,0.0738703703703704
"1896",19,42,1,1,10,3989,54000,0.0738703703703704
"1897",19,43,1,1,0,4449,54000,0.0823888888888889
"1898",19,44,1,1,12,4449,54000,0.0823888888888889
"1899",19,45,1,1,0,5044,54000,0.0934074074074074
"1900",19,46,1,1,12,5044,54000,0.0934074074074074
"1901",19,47,1,1,0,6164,54000,0.114148148148148
"1902",19,48,1,1,12,6164,54000,0.114148148148148
"1903",19,49,1,1,0,7708,54000,0.142740740740741
"1904",19,50,1,1,14,7708,54000,0.142740740740741
"1905",19,51,1,1,0,8834,54000,0.163592592592593
"1906",19,52,1,1,14,8834,54000,0.163592592592593
"1907",19,53,1,1,0,9832,54000,0.182074074074074
"1908",19,54,1,1,14,9832,54000,0.182074074074074
"1909",19,55,1,1,0,11257,54000,0.208462962962963
"1910",19,56,1,1,14,11257,54000,0.208462962962963
"1911",19,57,1,1,0,12273,54000,0.227277777777778
"1912",19,58,1,1,14,12273,54000,0.227277777777778
"1913",19,59,1,1,0,12400,54000,0.22962962962963
"1914",19,60,1,1,16,12400,54000,0.22962962962963
"1915",19,61,1,1,0,13986,54000,0.259
"1916",19,62,1,1,16,13986,54000,0.259
"1917",19,63,1,1,0,15409,54000,0.285351851851852
"1918",19,64,1,1,16,15409,54000,0.285351851851852
"1919",19,65,1,1,0,16265,54000,0.301203703703704
"1920",19,66,1,1,18,16265,54000,0.301203703703704
"1921",19,67,1,1,0,17930,54000,0.332037037037037
"1922",19,68,1,1,18,17930,54000,0.332037037037037
"1923",19,69,1,1,0,19929,54000,0.369055555555556
"1924",19,70,1,1,18,19929,54000,0.369055555555556
"1925",19,71,1,1,0,20924,54000,0.387481481481481
"1926",19,72,1,1,19,20924,54000,0.387481481481481
"1927",19,73,1,1,0,23265,54000,0.430833333333333
"1928",19,74,1,1,20,23265,54000,0.430833333333333
"1929",19,75,1,1,0,25461,54000,0.4715
"1930",19,76,1,1,21,25461,54000,0.4715
"1931",19,77,1,1,0,26341,54000,0.487796296296296
"1932",19,78,1,1,21,26341,54000,0.487796296296296
"1933",19,79,1,1,0,27852,54000,0.515777777777778
"1934",19,80,1,1,21,27852,54000,0.515777777777778
"1935",19,81,1,1,0,28390,54000,0.525740740740741
"1936",19,82,1,1,23,28390,54000,0.525740740740741
"1937",19,83,1,1,0,29965,54000,0.554907407407407
"1938",19,84,1,1,23,29965,54000,0.554907407407407
"1939",19,85,1,1,0,30183,54000,0.558944444444444
"1940",19,86,1,1,23,30183,54000,0.558944444444444
"1941",19,87,1,1,0,32747,54000,0.606425925925926
"1942",19,88,1,1,24,32747,54000,0.606425925925926
"1943",19,89,1,1,0,32321,54000,0.598537037037037
"1944",19,90,1,1,24,32321,54000,0.598537037037037
"1945",19,91,1,1,0,31150,54000,0.576851851851852
"1946",19,92,1,1,24,31150,54000,0.576851851851852
"1947",19,93,1,1,0,32106,54000,0.594555555555556
"1948",19,94,1,1,25,32106,54000,0.594555555555556
"1949",19,95,1,1,0,31051,54000,0.575018518518518
"1950",19,96,1,1,24,31051,54000,0.575018518518518
"1951",19,97,1,1,0,34140,54000,0.632222222222222
"1952",19,98,1,1,25,34140,54000,0.632222222222222
"1953",19,99,1,1,0,32566,54000,0.603074074074074
"1954",19,100,1,1,26,32566,54000,0.603074074074074
"1955",19,101,1,1,0,33389,54000,0.618314814814815
"1956",19,102,1,1,26,33389,54000,0.618314814814815
"1957",19,103,1,1,0,34083,54000,0.631166666666667
"1958",20,1,1,1,1,100,46500,0.0021505376344086
"1959",20,2,1,1,4,100,46500,0.0021505376344086
"1960",20,3,1,1,0,163,46500,0.00350537634408602
"1961",20,4,1,1,5,163,46500,0.00350537634408602
"1962",20,5,1,1,0,198,46500,0.00425806451612903
"1963",20,6,1,1,5,198,46500,0.00425806451612903
"1964",20,7,1,1,0,272,46500,0.0058494623655914
"1965",20,8,1,1,5,272,46500,0.0058494623655914
"1966",20,9,1,1,0,303,46500,0.00651612903225806
"1967",20,10,1,1,5,303,46500,0.00651612903225806
"1968",20,11,1,1,0,382,46500,0.00821505376344086
"1969",20,12,1,1,5,382,46500,0.00821505376344086
"1970",20,13,1,1,0,524,46500,0.0112688172043011
"1971",20,14,1,1,5,524,46500,0.0112688172043011
"1972",20,15,1,1,0,706,46500,0.0151827956989247
"1973",20,16,1,1,5,706,46500,0.0151827956989247
"1974",20,17,1,1,0,1022,46500,0.0219784946236559
"1975",20,18,1,1,6,1022,46500,0.0219784946236559
"1976",20,19,1,1,0,1274,46500,0.0273978494623656
"1977",20,20,1,1,7,1274,46500,0.0273978494623656
"1978",20,21,1,1,0,2017,46500,0.0433763440860215
"1979",20,22,1,1,7,2017,46500,0.0433763440860215
"1980",20,23,1,1,0,2992,46500,0.0643440860215054
"1981",20,24,1,1,8,2992,46500,0.0643440860215054
"1982",20,25,1,1,0,4419,46500,0.0950322580645161
"1983",20,26,1,1,8,4419,46500,0.0950322580645161
"1984",20,27,1,1,0,4876,46500,0.104860215053763
"1985",20,28,1,1,9,4876,46500,0.104860215053763
"1986",20,29,1,1,0,5482,46500,0.11789247311828
"1987",20,30,1,1,9,5482,46500,0.11789247311828
"1988",20,31,1,1,0,5725,46500,0.123118279569892
"1989",20,32,1,1,10,5725,46500,0.123118279569892
"1990",20,33,1,1,0,6008,46500,0.129204301075269
"1991",20,34,1,1,11,6008,46500,0.129204301075269
"1992",20,35,1,1,0,6624,46500,0.142451612903226
"1993",20,36,1,1,11,6624,46500,0.142451612903226
"1994",20,37,1,1,0,6427,46500,0.138215053763441
"1995",20,38,1,1,11,6427,46500,0.138215053763441
"1996",20,39,1,1,0,6549,46500,0.140838709677419
"1997",20,40,1,1,11,6549,46500,0.140838709677419
"1998",20,41,1,1,0,7332,46500,0.157677419354839
"1999",20,42,1,1,11,7332,46500,0.157677419354839
"2000",20,43,1,1,0,8104,46500,0.174279569892473
"2001",20,44,1,1,13,8104,46500,0.174279569892473
"2002",20,45,1,1,0,9127,46500,0.196279569892473
"2003",20,46,1,1,14,9127,46500,0.196279569892473
"2004",20,47,1,1,0,10285,46500,0.221182795698925
"2005",20,48,1,1,15,10285,46500,0.221182795698925
"2006",20,49,1,1,0,11715,46500,0.251935483870968
"2007",20,50,1,1,15,11715,46500,0.251935483870968
"2008",20,51,1,1,0,13218,46500,0.284258064516129
"2009",20,52,1,1,16,13218,46500,0.284258064516129
"2010",20,53,1,1,0,14464,46500,0.31105376344086
"2011",20,54,1,1,16,14464,46500,0.31105376344086
"2012",20,55,1,1,0,14585,46500,0.313655913978495
"2013",20,56,1,1,16,14585,46500,0.313655913978495
"2014",20,57,1,1,0,15830,46500,0.340430107526882
"2015",20,58,1,1,17,15830,46500,0.340430107526882
"2016",20,59,1,1,0,16630,46500,0.357634408602151
"2017",20,60,1,1,17,16630,46500,0.357634408602151
"2018",20,61,1,1,0,17453,46500,0.375333333333333
"2019",20,62,1,1,17,17453,46500,0.375333333333333
"2020",20,63,1,1,0,17944,46500,0.38589247311828
"2021",20,64,1,1,18,17944,46500,0.38589247311828
"2022",20,65,1,1,0,18567,46500,0.399290322580645
"2023",20,66,1,1,19,18567,46500,0.399290322580645
"2024",20,67,1,1,0,18973,46500,0.408021505376344
"2025",20,68,1,1,19,18973,46500,0.408021505376344
"2026",20,69,1,1,0,19267,46500,0.414344086021505
"2027",20,70,1,1,20,19267,46500,0.414344086021505
"2028",20,71,1,1,0,20796,46500,0.447225806451613
"2029",20,72,1,1,20,20796,46500,0.447225806451613
"2030",20,73,1,1,0,19593,46500,0.421354838709677
"2031",20,74,1,1,21,19593,46500,0.421354838709677
"2032",20,75,1,1,0,21477,46500,0.461870967741935
"2033",20,76,1,1,21,21477,46500,0.461870967741935
"2034",20,77,1,1,0,23521,46500,0.505827956989247
"2035",20,78,1,1,22,23521,46500,0.505827956989247
"2036",20,79,1,1,0,22267,46500,0.478860215053763
"2037",20,80,1,1,22,22267,46500,0.478860215053763
"2038",20,81,1,1,0,24655,46500,0.530215053763441
"2039",20,82,1,1,23,24655,46500,0.530215053763441
"2040",20,83,1,1,0,25324,46500,0.544602150537634
"2041",20,84,1,1,22,25324,46500,0.544602150537634
"2042",20,85,1,1,0,26637,46500,0.572838709677419
"2043",20,86,1,1,24,26637,46500,0.572838709677419
"2044",20,87,1,1,0,27009,46500,0.580838709677419
"2045",20,88,1,1,24,27009,46500,0.580838709677419
"2046",20,89,1,1,0,26875,46500,0.577956989247312
"2047",20,90,1,1,25,26875,46500,0.577956989247312
"2048",20,91,1,1,0,27300,46500,0.587096774193548
"2049",20,92,1,1,25,27300,46500,0.587096774193548
"2050",20,93,1,1,0,27852,46500,0.598967741935484
"2051",20,94,1,1,26,27852,46500,0.598967741935484
"2052",20,95,1,1,0,28950,46500,0.62258064516129
"2053",20,96,1,1,26,28950,46500,0.62258064516129
"2054",20,97,1,1,0,28999,46500,0.623634408602151
"2055",20,98,1,1,26,28999,46500,0.623634408602151
"2056",20,99,1,1,0,31679,46500,0.681268817204301
"2057",20,100,1,1,28,31679,46500,0.681268817204301
"2058",20,101,1,1,0,29802,46500,0.640903225806452
"2059",20,102,1,1,28,29802,46500,0.640903225806452
"2060",20,103,1,1,0,31926,46500,0.68658064516129
"2061",21,1,1,1,1,100,55500,0.0018018018018018
"2062",21,2,1,1,5,100,55500,0.0018018018018018
"2063",21,3,1,1,0,111,55500,0.002
"2064",21,4,1,1,5,111,55500,0.002
"2065",21,5,1,1,0,105,55500,0.00189189189189189
"2066",21,6,1,1,5,105,55500,0.00189189189189189
"2067",21,7,1,1,0,134,55500,0.00241441441441441
"2068",21,8,1,1,5,134,55500,0.00241441441441441
"2069",21,9,1,1,0,187,55500,0.00336936936936937
"2070",21,10,1,1,5,187,55500,0.00336936936936937
"2071",21,11,1,1,0,234,55500,0.00421621621621622
"2072",21,12,1,1,5,234,55500,0.00421621621621622
"2073",21,13,1,1,0,231,55500,0.00416216216216216
"2074",21,14,1,1,5,231,55500,0.00416216216216216
"2075",21,15,1,1,0,291,55500,0.00524324324324324
"2076",21,16,1,1,5,291,55500,0.00524324324324324
"2077",21,17,1,1,0,395,55500,0.00711711711711712
"2078",21,18,1,1,5,395,55500,0.00711711711711712
"2079",21,19,1,1,0,510,55500,0.00918918918918919
"2080",21,20,1,1,5,510,55500,0.00918918918918919
"2081",21,21,1,1,0,631,55500,0.0113693693693694
"2082",21,22,1,1,5,631,55500,0.0113693693693694
"2083",21,23,1,1,0,762,55500,0.0137297297297297
"2084",21,24,1,1,5,762,55500,0.0137297297297297
"2085",21,25,1,1,0,799,55500,0.0143963963963964
"2086",21,26,1,1,5,799,55500,0.0143963963963964
"2087",21,27,1,1,0,768,55500,0.0138378378378378
"2088",21,28,1,1,5,768,55500,0.0138378378378378
"2089",21,29,1,1,0,958,55500,0.0172612612612613
"2090",21,30,1,1,6,958,55500,0.0172612612612613
"2091",21,31,1,1,0,1006,55500,0.0181261261261261
"2092",21,32,1,1,7,1006,55500,0.0181261261261261
"2093",21,33,1,1,0,1264,55500,0.0227747747747748
"2094",21,34,1,1,7,1264,55500,0.0227747747747748
"2095",21,35,1,1,0,1539,55500,0.0277297297297297
"2096",21,36,1,1,8,1539,55500,0.0277297297297297
"2097",21,37,1,1,0,2025,55500,0.0364864864864865
"2098",21,38,1,1,8,2025,55500,0.0364864864864865
"2099",21,39,1,1,0,2705,55500,0.0487387387387387
"2100",21,40,1,1,9,2705,55500,0.0487387387387387
"2101",21,41,1,1,0,3562,55500,0.0641801801801802
"2102",21,42,1,1,9,3562,55500,0.0641801801801802
"2103",21,43,1,1,0,4894,55500,0.0881801801801802
"2104",21,44,1,1,11,4894,55500,0.0881801801801802
"2105",21,45,1,1,0,6542,55500,0.117873873873874
"2106",21,46,1,1,11,6542,55500,0.117873873873874
"2107",21,47,1,1,0,8316,55500,0.149837837837838
"2108",21,48,1,1,11,8316,55500,0.149837837837838
"2109",21,49,1,1,0,10389,55500,0.187189189189189
"2110",21,50,1,1,12,10389,55500,0.187189189189189
"2111",21,51,1,1,0,12301,55500,0.22163963963964
"2112",21,52,1,1,13,12301,55500,0.22163963963964
"2113",21,53,1,1,0,13715,55500,0.247117117117117
"2114",21,54,1,1,13,13715,55500,0.247117117117117
"2115",21,55,1,1,0,15593,55500,0.280954954954955
"2116",21,56,1,1,13,15593,55500,0.280954954954955
"2117",21,57,1,1,0,17009,55500,0.306468468468468
"2118",21,58,1,1,14,17009,55500,0.306468468468468
"2119",21,59,1,1,0,18577,55500,0.334720720720721
"2120",21,60,1,1,15,18577,55500,0.334720720720721
"2121",21,61,1,1,0,19640,55500,0.353873873873874
"2122",21,62,1,1,15,19640,55500,0.353873873873874
"2123",21,63,1,1,0,21946,55500,0.395423423423423
"2124",21,64,1,1,16,21946,55500,0.395423423423423
"2125",21,65,1,1,0,23393,55500,0.421495495495495
"2126",21,66,1,1,17,23393,55500,0.421495495495495
"2127",21,67,1,1,0,24992,55500,0.450306306306306
"2128",21,68,1,1,17,24992,55500,0.450306306306306
"2129",21,69,1,1,0,26713,55500,0.481315315315315
"2130",21,70,1,1,17,26713,55500,0.481315315315315
"2131",21,71,1,1,0,27536,55500,0.496144144144144
"2132",21,72,1,1,19,27536,55500,0.496144144144144
"2133",21,73,1,1,0,30409,55500,0.54790990990991
"2134",21,74,1,1,18,30409,55500,0.54790990990991
"2135",21,75,1,1,0,28797,55500,0.518864864864865
"2136",21,76,1,1,19,28797,55500,0.518864864864865
"2137",21,77,1,1,0,31713,55500,0.571405405405405
"2138",21,78,1,1,19,31713,55500,0.571405405405405
"2139",21,79,1,1,0,30280,55500,0.545585585585586
"2140",21,80,1,1,20,30280,55500,0.545585585585586
"2141",21,81,1,1,0,30957,55500,0.557783783783784
"2142",21,82,1,1,20,30957,55500,0.557783783783784
"2143",21,83,1,1,0,32269,55500,0.581423423423423
"2144",21,84,1,1,21,32269,55500,0.581423423423423
"2145",21,85,1,1,0,31259,55500,0.563225225225225
"2146",21,86,1,1,21,31259,55500,0.563225225225225
"2147",21,87,1,1,0,31682,55500,0.570846846846847
"2148",21,88,1,1,21,31682,55500,0.570846846846847
"2149",21,89,1,1,0,32664,55500,0.588540540540541
"2150",21,90,1,1,22,32664,55500,0.588540540540541
"2151",21,91,1,1,0,31191,55500,0.562
"2152",21,92,1,1,22,31191,55500,0.562
"2153",21,93,1,1,0,33183,55500,0.597891891891892
"2154",21,94,1,1,24,33183,55500,0.597891891891892
"2155",21,95,1,1,0,33216,55500,0.598486486486487
"2156",21,96,1,1,24,33216,55500,0.598486486486487
"2157",21,97,1,1,0,32329,55500,0.582504504504505
"2158",21,98,1,1,24,32329,55500,0.582504504504505
"2159",21,99,1,1,0,34027,55500,0.613099099099099
"2160",21,100,1,1,24,34027,55500,0.613099099099099
"2161",21,101,1,1,0,31795,55500,0.572882882882883
"2162",21,102,1,1,24,31795,55500,0.572882882882883
"2163",21,103,1,1,0,33514,55500,0.603855855855856
"2164",22,1,1,1,1,100,45000,0.00222222222222222
"2165",22,2,1,1,4,100,45000,0.00222222222222222
"2166",22,3,1,1,0,113,45000,0.00251111111111111
"2167",22,4,1,1,5,113,45000,0.00251111111111111
"2168",22,5,1,1,0,108,45000,0.0024
"2169",22,6,1,1,5,108,45000,0.0024
"2170",22,7,1,1,0,150,45000,0.00333333333333333
"2171",22,8,1,1,5,150,45000,0.00333333333333333
"2172",22,9,1,1,0,168,45000,0.00373333333333333
"2173",22,10,1,1,5,168,45000,0.00373333333333333
"2174",22,11,1,1,0,271,45000,0.00602222222222222
"2175",22,12,1,1,5,271,45000,0.00602222222222222
"2176",22,13,1,1,0,358,45000,0.00795555555555556
"2177",22,14,1,1,5,358,45000,0.00795555555555556
"2178",22,15,1,1,0,488,45000,0.0108444444444444
"2179",22,16,1,1,5,488,45000,0.0108444444444444
"2180",22,17,1,1,0,635,45000,0.0141111111111111
"2181",22,18,1,1,5,635,45000,0.0141111111111111
"2182",22,19,1,1,0,702,45000,0.0156
"2183",22,20,1,1,5,702,45000,0.0156
"2184",22,21,1,1,0,806,45000,0.0179111111111111
"2185",22,22,1,1,6,806,45000,0.0179111111111111
"2186",22,23,1,1,0,861,45000,0.0191333333333333
"2187",22,24,1,1,5,861,45000,0.0191333333333333
"2188",22,25,1,1,0,998,45000,0.0221777777777778
"2189",22,26,1,1,7,998,45000,0.0221777777777778
"2190",22,27,1,1,0,1145,45000,0.0254444444444444
"2191",22,28,1,1,7,1145,45000,0.0254444444444444
"2192",22,29,1,1,0,1375,45000,0.0305555555555556
"2193",22,30,1,1,8,1375,45000,0.0305555555555556
"2194",22,31,1,1,0,1690,45000,0.0375555555555556
"2195",22,32,1,1,8,1690,45000,0.0375555555555556
"2196",22,33,1,1,0,2276,45000,0.0505777777777778
"2197",22,34,1,1,8,2276,45000,0.0505777777777778
"2198",22,35,1,1,0,2590,45000,0.0575555555555556
"2199",22,36,1,1,9,2590,45000,0.0575555555555556
"2200",22,37,1,1,0,2922,45000,0.0649333333333333
"2201",22,38,1,1,9,2922,45000,0.0649333333333333
"2202",22,39,1,1,0,3224,45000,0.0716444444444444
"2203",22,40,1,1,10,3224,45000,0.0716444444444444
"2204",22,41,1,1,0,3359,45000,0.0746444444444444
"2205",22,42,1,1,10,3359,45000,0.0746444444444444
"2206",22,43,1,1,0,3766,45000,0.0836888888888889
"2207",22,44,1,1,10,3766,45000,0.0836888888888889
"2208",22,45,1,1,0,3864,45000,0.0858666666666667
"2209",22,46,1,1,12,3864,45000,0.0858666666666667
"2210",22,47,1,1,0,4405,45000,0.0978888888888889
"2211",22,48,1,1,12,4405,45000,0.0978888888888889
"2212",22,49,1,1,0,4628,45000,0.102844444444444
"2213",22,50,1,1,12,4628,45000,0.102844444444444
"2214",22,51,1,1,0,4889,45000,0.108644444444444
"2215",22,52,1,1,12,4889,45000,0.108644444444444
"2216",22,53,1,1,0,5416,45000,0.120355555555556
"2217",22,54,1,1,13,5416,45000,0.120355555555556
"2218",22,55,1,1,0,5804,45000,0.128977777777778
"2219",22,56,1,1,13,5804,45000,0.128977777777778
"2220",22,57,1,1,0,6478,45000,0.143955555555556
"2221",22,58,1,1,14,6478,45000,0.143955555555556
"2222",22,59,1,1,0,6434,45000,0.142977777777778
"2223",22,60,1,1,14,6434,45000,0.142977777777778
"2224",22,61,1,1,0,6509,45000,0.144644444444444
"2225",22,62,1,1,14,6509,45000,0.144644444444444
"2226",22,63,1,1,0,6677,45000,0.148377777777778
"2227",22,64,1,1,14,6677,45000,0.148377777777778
"2228",22,65,1,1,0,7500,45000,0.166666666666667
"2229",22,66,1,1,15,7500,45000,0.166666666666667
"2230",22,67,1,1,0,6923,45000,0.153844444444444
"2231",22,68,1,1,16,6923,45000,0.153844444444444
"2232",22,69,1,1,0,7261,45000,0.161355555555556
"2233",22,70,1,1,16,7261,45000,0.161355555555556
"2234",22,71,1,1,0,7789,45000,0.173088888888889
"2235",22,72,1,1,16,7789,45000,0.173088888888889
"2236",22,73,1,1,0,8347,45000,0.185488888888889
"2237",22,74,1,1,17,8347,45000,0.185488888888889
"2238",22,75,1,1,0,8277,45000,0.183933333333333
"2239",22,76,1,1,18,8277,45000,0.183933333333333
"2240",22,77,1,1,0,8798,45000,0.195511111111111
"2241",22,78,1,1,18,8798,45000,0.195511111111111
"2242",22,79,1,1,0,8739,45000,0.1942
"2243",22,80,1,1,18,8739,45000,0.1942
"2244",22,81,1,1,0,9611,45000,0.213577777777778
"2245",22,82,1,1,18,9611,45000,0.213577777777778
"2246",22,83,1,1,0,9895,45000,0.219888888888889
"2247",22,84,1,1,18,9895,45000,0.219888888888889
"2248",22,85,1,1,0,9872,45000,0.219377777777778
"2249",22,86,1,1,19,9872,45000,0.219377777777778
"2250",22,87,1,1,0,10720,45000,0.238222222222222
"2251",22,88,1,1,20,10720,45000,0.238222222222222
"2252",22,89,1,1,0,10206,45000,0.2268
"2253",22,90,1,1,20,10206,45000,0.2268
"2254",22,91,1,1,0,11208,45000,0.249066666666667
"2255",22,92,1,1,20,11208,45000,0.249066666666667
"2256",22,93,1,1,0,11497,45000,0.255488888888889
"2257",22,94,1,1,21,11497,45000,0.255488888888889
"2258",22,95,1,1,0,11439,45000,0.2542
"2259",22,96,1,1,22,11439,45000,0.2542
"2260",22,97,1,1,0,11965,45000,0.265888888888889
"2261",22,98,1,1,22,11965,45000,0.265888888888889
"2262",22,99,1,1,0,12610,45000,0.280222222222222
"2263",22,100,1,1,22,12610,45000,0.280222222222222
"2264",22,101,1,1,0,13922,45000,0.309377777777778
"2265",22,102,1,1,22,13922,45000,0.309377777777778
"2266",22,103,1,1,0,15294,45000,0.339866666666667
"2267",23,1,1,1,1,100,49500,0.00202020202020202
"2268",23,2,1,1,4,100,49500,0.00202020202020202
"2269",23,3,1,1,0,88,49500,0.00177777777777778
"2270",23,4,1,1,5,88,49500,0.00177777777777778
"2271",23,5,1,1,0,119,49500,0.0024040404040404
"2272",23,6,1,1,4,119,49500,0.0024040404040404
"2273",23,7,1,1,0,168,49500,0.00339393939393939
"2274",23,8,1,1,5,168,49500,0.00339393939393939
"2275",23,9,1,1,0,234,49500,0.00472727272727273
"2276",23,10,1,1,5,234,49500,0.00472727272727273
"2277",23,11,1,1,0,268,49500,0.00541414141414141
"2278",23,12,1,1,5,268,49500,0.00541414141414141
"2279",23,13,1,1,0,347,49500,0.00701010101010101
"2280",23,14,1,1,5,347,49500,0.00701010101010101
"2281",23,15,1,1,0,391,49500,0.0078989898989899
"2282",23,16,1,1,5,391,49500,0.0078989898989899
"2283",23,17,1,1,0,539,49500,0.0108888888888889
"2284",23,18,1,1,5,539,49500,0.0108888888888889
"2285",23,19,1,1,0,716,49500,0.0144646464646465
"2286",23,20,1,1,5,716,49500,0.0144646464646465
"2287",23,21,1,1,0,799,49500,0.0161414141414141
"2288",23,22,1,1,5,799,49500,0.0161414141414141
"2289",23,23,1,1,0,710,49500,0.0143434343434343
"2290",23,24,1,1,6,710,49500,0.0143434343434343
"2291",23,25,1,1,0,876,49500,0.0176969696969697
"2292",23,26,1,1,7,876,49500,0.0176969696969697
"2293",23,27,1,1,0,1040,49500,0.021010101010101
"2294",23,28,1,1,7,1040,49500,0.021010101010101
"2295",23,29,1,1,0,1221,49500,0.0246666666666667
"2296",23,30,1,1,7,1221,49500,0.0246666666666667
"2297",23,31,1,1,0,1485,49500,0.03
"2298",23,32,1,1,8,1485,49500,0.03
"2299",23,33,1,1,0,1798,49500,0.0363232323232323
"2300",23,34,1,1,7,1798,49500,0.0363232323232323
"2301",23,35,1,1,0,2340,49500,0.0472727272727273
"2302",23,36,1,1,9,2340,49500,0.0472727272727273
"2303",23,37,1,1,0,2307,49500,0.0466060606060606
"2304",23,38,1,1,9,2307,49500,0.0466060606060606
"2305",23,39,1,1,0,2426,49500,0.049010101010101
"2306",23,40,1,1,9,2426,49500,0.049010101010101
"2307",23,41,1,1,0,2731,49500,0.0551717171717172
"2308",23,42,1,1,9,2731,49500,0.0551717171717172
"2309",23,43,1,1,0,3300,49500,0.0666666666666667
"2310",23,44,1,1,9,3300,49500,0.0666666666666667
"2311",23,45,1,1,0,3698,49500,0.0747070707070707
"2312",23,46,1,1,10,3698,49500,0.0747070707070707
"2313",23,47,1,1,0,4067,49500,0.0821616161616162
"2314",23,48,1,1,11,4067,49500,0.0821616161616162
"2315",23,49,1,1,0,4327,49500,0.0874141414141414
"2316",23,50,1,1,11,4327,49500,0.0874141414141414
"2317",23,51,1,1,0,4811,49500,0.0971919191919192
"2318",23,52,1,1,11,4811,49500,0.0971919191919192
"2319",23,53,1,1,0,4955,49500,0.10010101010101
"2320",23,54,1,1,11,4955,49500,0.10010101010101
"2321",23,55,1,1,0,5293,49500,0.106929292929293
"2322",23,56,1,1,13,5293,49500,0.106929292929293
"2323",23,57,1,1,0,5610,49500,0.113333333333333
"2324",23,58,1,1,13,5610,49500,0.113333333333333
"2325",23,59,1,1,0,6804,49500,0.137454545454545
"2326",23,60,1,1,13,6804,49500,0.137454545454545
"2327",23,61,1,1,0,7853,49500,0.158646464646465
"2328",23,62,1,1,14,7853,49500,0.158646464646465
"2329",23,63,1,1,0,8621,49500,0.174161616161616
"2330",23,64,1,1,14,8621,49500,0.174161616161616
"2331",23,65,1,1,0,8804,49500,0.177858585858586
"2332",23,66,1,1,15,8804,49500,0.177858585858586
"2333",23,67,1,1,0,9507,49500,0.192060606060606
"2334",23,68,1,1,15,9507,49500,0.192060606060606
"2335",23,69,1,1,0,9323,49500,0.188343434343434
"2336",23,70,1,1,15,9323,49500,0.188343434343434
"2337",23,71,1,1,0,9972,49500,0.201454545454545
"2338",23,72,1,1,15,9972,49500,0.201454545454545
"2339",23,73,1,1,0,10101,49500,0.204060606060606
"2340",23,74,1,1,16,10101,49500,0.204060606060606
"2341",23,75,1,1,0,10724,49500,0.216646464646465
"2342",23,76,1,1,17,10724,49500,0.216646464646465
"2343",23,77,1,1,0,10654,49500,0.215232323232323
"2344",23,78,1,1,17,10654,49500,0.215232323232323
"2345",23,79,1,1,0,10857,49500,0.219333333333333
"2346",23,80,1,1,18,10857,49500,0.219333333333333
"2347",23,81,1,1,0,11266,49500,0.22759595959596
"2348",23,82,1,1,18,11266,49500,0.22759595959596
"2349",23,83,1,1,0,11982,49500,0.242060606060606
"2350",23,84,1,1,18,11982,49500,0.242060606060606
"2351",23,85,1,1,0,12178,49500,0.246020202020202
"2352",23,86,1,1,19,12178,49500,0.246020202020202
"2353",23,87,1,1,0,13823,49500,0.279252525252525
"2354",23,88,1,1,20,13823,49500,0.279252525252525
"2355",23,89,1,1,0,14759,49500,0.298161616161616
"2356",23,90,1,1,20,14759,49500,0.298161616161616
"2357",23,91,1,1,0,15427,49500,0.311656565656566
"2358",23,92,1,1,21,15427,49500,0.311656565656566
"2359",23,93,1,1,0,16613,49500,0.335616161616162
"2360",23,94,1,1,21,16613,49500,0.335616161616162
"2361",23,95,1,1,0,15662,49500,0.31640404040404
"2362",23,96,1,1,21,15662,49500,0.31640404040404
"2363",23,97,1,1,0,15767,49500,0.318525252525253
"2364",23,98,1,1,22,15767,49500,0.318525252525253
"2365",23,99,1,1,0,16986,49500,0.343151515151515
"2366",23,100,1,1,21,16986,49500,0.343151515151515
"2367",23,101,1,1,0,17512,49500,0.353777777777778
"2368",23,102,1,1,24,17512,49500,0.353777777777778
"2369",23,103,1,1,0,18453,49500,0.372787878787879
"2370",24,1,1,1,1,100,43500,0.00229885057471264
"2371",24,2,1,1,4,100,43500,0.00229885057471264
